Modelo,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
Moodle,CVE-2011-4581,"mod/wiki/pagelib.php en Moodle v2.0.x antes de v2.0.6 y v2.1.x antes de v2.1.3 permite a usuarios remotos autenticados descubrir el nombre de usuario de un creador de wiki visitando la interfaz de historial y de eliminación de usuarios.
",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2011-4582,"Una vulnerabilidad de redireción abierta en la página de conjunto de calendarios en Moodle v2.1.x antes de v2.1.3 permite a usuarios remotos autenticados redirigir a los usuarios a sitios web de su elección y llevar a cabo ataques de phishing a través de una redirección de URL.
",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,4.9,MEDIUM,,
Moodle,CVE-2011-4583,"Moodle v2.0.x antes de v2.0.6 y v2.1.x antes de v2.1.3 muestra las fichas de servicios web asociadas con (1) los servicios deshabilitados y (2) los usuarios que ya no tienen autorización, lo que permite tener un impacto no especificado a usuarios remotos autenticados por la lectura estos fichas.
",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,6.5,MEDIUM,,
Moodle,CVE-2011-4584,"La funcionalidad de autenticación MNET en Moodle v1.9.x antes de v1.9.15, v2.0.x antes de v2.0.6 y v2.1.x antes de v2.1.3 permite hacerse pasar por otras cuentas de usuario a usuarios remotos autenticados mediante el uso de la funcionalidad ""Login As"" junto con una funcionalidad remota de inicio de sesión único (Single-Sign-On), tal y como lo demuestra un sitio hecho con Mahara.
",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2014-3617,"La función forum_print_latest_discussions en mod/forum/lib.php en Moodle hasta 2.4.11, 2.5.x anterior a 2.5.8, 2.6.x anterior a 2.6.5, y 2.7.x anterior a 2.7.2 permite a usuarios remotos autenticados evadir los requisitos individuales de 'answer-posting' sin la capacidad mod/forum:viewqandawithoutposting, y descubrir el nombre de usuario de un autor, mediante el aprovechamiento del rol estudiante y visitar el foro Q&A.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2013-2082,"Moodle hasta v2.1.10, v2.2.x hasta v2.2.10, v2.3.x hasta v2.3.7, y v2.4.x hasta v2.4.4 no cumple los requisitos de capacidad para la lectura de los comentarios del blog, lo que permite a atacantes remotos obtener información sensible a través de una solicitud manipulada.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,,
Moodle,CVE-2013-2083,"La clase MoodleQuickForm en lib/formslib.php en Moodle hasta v2.1.10, v2.2.x antes de v2.2.10, v2.3.x antes de v2.3.7, y v2.4.x antes de v2.4.4 no maneja adecuadamente una sintaxis de matrices de elementos determinados, lo que permite a atacantes remotos evitar filtrados form-data a través de una solicitud manipulada.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,,
Moodle,CVE-2013-7341,"Múltiples vulnerabilidades de XSS en Flowplayer Flash anterior a 3.2.17, utilizado en Moodle hasta 2.3.11, 2.4.x anterior a 2.4.9, 2.5.x anterior a 2.5.5 y 2.6.x anterior a 2.6.2, permiten a atacantes remotos inyectar script Web o HTML arbitrarios (1) proporcionando un playerId manipulado o (2) referenciando un dominio externo, un problema relacionado con CVE-2013-7342.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2012-5471,"Dropbox Repository File Picker en Moodle v2.1.x antes de v2.1.9, v2.2.x antes de v2.2.6, y v2.3.x antes de v2.3.3 permite a usuarios remotos autenticados acceder al Dropbox de un usuario diferente al aprovechar una estación de trabajo sin supervisión después de un cierre de sesión.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,6.5,MEDIUM,,
Moodle,CVE-2012-5472,lib / formslib.php en Moodle v2.2.x antes de v2.2.6 y v2.3.x antes de v2.3.3 permite a usuarios remotos autenticados eludir restricciones de acceso previstas a través de un valor modificado de un campo de formulario congelado.,NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-3174,"mod/quiz/db/access.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 no configura el bit RISK_XSS para graduadores, lo que permite a usuarios remotos autenticados realizar ataques de XSS a través de comentarios (feedback) manipulados del libro de notas durante la graduación manual de cuestionarios.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-2272,"login/token.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 permite a usuarios remotos autenticados evadir un requisito de cambio de contraseña forzado mediante la creación de un token de servicios web.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-2273,"Vulnerabilidad de XSS en mod/quiz/report/statistics/statistics_question_table.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 permite a usuarios remotos autenticados inyectar secuencias de comandos web arbitrarios o HTML mediante el aprovechamiento del role de estudiante para una respuesta de cuestionario manipulada.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-2266,"message/index.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 no considera la capacidad moodle/site:readallmessages antes de acceder a conversaciones arbitrarias, lo que permite a usuarios remotos autenticados obtener información sensible sobre contactos personales y la cuenta de mensajes no leídos a través de una URL modificada.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-2267,"mdeploy.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 permite a usuarios remotos autenticados evadir las restricciones de acceso y extraer archivos a directorios arbitrarios a través de un valor dataroot manipulado.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-2268,"filter/urltolink/filter.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 permite a usuarios remotos autenticados causar una denegación de servicio (consumo de CPU o interrupción parcial) a través de una cadena manipulada que coincide con una expresión regular incorrecta.",NETWORK,LOW,NONE,NONE,COMPLETE,6.8,MEDIUM,,
Moodle,CVE-2015-2269,"Múltiples vulnerabilidades de XSS en lib/javascript-static.js en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 permiten a usuarios remotos autenticados inyectar secuencias de comandos web arbitrarios o HTML a través de un atributo (1) alt o (2) title en un elemento IMG.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-2270,"lib/moodlelib.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4, cuando el tema utiliza la característica de regiones de bloques, establece el estado del curso en un punto incorrecto en el proceso de la validación del inicio de sesión, lo que permite a atacantes remotos obtener información sensible de cursos a través de vectores no especificados.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-2271,"tag/user.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.9, 2.7.x anterior a 2.7.6, y 2.8.x anterior a 2.8.4 no considera la capacidad moodle/tag:flag antes de proceder con una acción flaginappropriate, lo que permite a usuarios remotos autenticados evadir las restricciones de acceso a través de la característica 'indicador como no apropiado (Flag as inappropriate)'.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-0211,"mod/lti/ajax.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 no considera las capacidades moodle/course:manageactivities y mod/lti:addinstance antes de proceder con búsquedas de listas de herramientas registradas, lo que permite a usuarios remotos autenticados obtener información sensible a través de solicitudes al servicio LTI Ajax.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-0212,"Vulnerabilidad de XSS en course/pending.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permite a usuarios remotos autenticados inyectar secuencias de comandos web arbitrarios o HTML a través de un resumen de curso manipulado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-0213,"Múltiples vulnerabilidades de CSRF en (1) editcategories.html y (2) editcategories.php en el módulo Glossary en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permiten a atacantes remotos secuestrar la autenticación de victimas no especificadas.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
Moodle,CVE-2015-0214,"message/externallib.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permite a usuarios remotos autenticados evadir una configuración de la deshabilitación de mensajes a través de una solicitud de los servicios web, tal y como fue demostrado por una solicitud de búsqueda de personas.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-0215,"calendar/externallib.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permite a usuarios remotos autenticados obtener información sensible sobre eventos del calendario a través de una solicitud de los servicios web.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-0216,"access.php en el módulo Lesson en Moodle 2.8.x anterior a 2.8.2 no configura el bit RISK_XSS para los graduadores, lo que permite a usuarios remotos autenticados realizar ataques de XSS a través de comentarios (feedback) manipulados sobre composiciones.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-0217,"filter/mediaplugin/filter.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permite a usuarios remotos autenticados causar una denegación de servicio (consumo de CPU o interrupción parcial) a través de una cadena manipulada que coincide con una expresión regular incorrecta.",NETWORK,LOW,NONE,NONE,COMPLETE,6.8,MEDIUM,,
Moodle,CVE-2015-0218,"Vulnerabilidad de CSRF en auth/shibboleth/logout.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.7, 2.7.x anterior a 2.7.4, y 2.8.x anterior a 2.8.2 permite a atacantes remotos secuestrar la autenticación de usuarios arbitrarios para solicitudes que provocan un cierre de sesión.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
Moodle,CVE-2015-3175,"Múltiples vulnerabilidades de la redirección abierta en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 permiten a atacantes remotos redirigir usuarios hacia sitios web arbitrarios y realizar ataques de phishing a través de vectores que involucran una página de error que vincula a una URL de una cabecera HTTP Referer.",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
Moodle,CVE-2015-3176,"La característica de la confirmación de cuentas en login/confirm.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 permite a atacantes remotos obtener información sensible de nombres completos mediante el intento de autoregistrarse.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-3177,"Moodle 2.8.x anterior a 2.8.6 no considera la capacidad tool/monitor:subscribe antes de entrar suscripciones en reglas de la monitorización de eventos en todos los sitios, lo que permite a usuarios remotos autenticados obtener información sensible a través de una solicitud de suscripción.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,3.5,LOW,,
Moodle,CVE-2015-3178,"Vulnerabilidad de XSS en la función external_format_text en lib/externallib.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 permite a usuarios remotos autenticados inyectar secuencias de comandos web arbitrarios o HTML en una aplicación externa a través de una cadena manipulada que es visible para los servicios web.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-3179,"login/confirm.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 permite a usuarios remotos autenticados evadir las restricciones de inicio de sesión mediante el aprovechamiento del acceso a una cuenta suspendida no confirmada.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-3180,"lib/navigationlib.php en Moodle hasta 2.5.9, 2.6.x anterior a 2.6.11, 2.7.x anterior a 2.7.8, y 2.8.x anterior a 2.8.6 permite a usuarios remotos autenticados obtener información sensible de la estructura de cursos mediante el aprovechamiento del acceso a una cuenta de estudiante con una matrícula suspendida.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-3272,"Vulnerabilidad de redirección abierta en la función clean_param en lib/moodlelib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.9, 2.8.x en versiones anteriores a 2.8.7 y 2.9.x en versiones anteriores a 2.9.1 permite a atacantes remotos redirigir usuarios a sitios web arbitrarios y llevar a cabo ataques de phishing a través de vectores que implican una cabecera HTTP Referer que tiene una subcadena coincidente con una URL local.",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
Moodle,CVE-2015-3273,"mod/forum/post.php en Moodle 2.9.x en versiones anteriores a 2.9.1 no considera la capacidad mod/forum:canposttomygroups antes de autorizar una acción ""Enviar una copia a todos los grupos"", lo que permite a usuarios remotos autenticados eludir las restricciones destinadas al acceso aprovechando autorizaciones por grupo.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-3274,"Vulnerabilidad de XSS en la función user_get_user_details en user/lib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.9, 2.8.x en versiones anteriores a 2.8.7 y 2.9.x en versiones anteriores a 2.9.1 permite a atacantes remotos inyectar secuencias de comandos web o HTML arbitrarios aprovechando la ausencia de una llamada external_format_text en un servicio web.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-3275,"Múltiples vulnerabilidades de XSS en el módulo SCORM en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.9, 2.8.x en versiones anteriores a 2.8.7 y 2.9.x en versiones anteriores a 2.9.1 permiten a atacantes remotos inyectar secuencias de comandos web o HTML arbitrarios a través de un nombre de organización manipulado en (1) mod/scorm/player.php o (2) mod/scorm/prereqs.php.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-5264,"El módulo lesson en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 permite a usuarios remotos autenticados eludir las restricciones destinadas al acceso e introducir intentos de respuesta adicionales al aprovechar el rol de estudiante.",NETWORK,LOW,PARTIAL,PARTIAL,NONE,5.5,MEDIUM,,
Moodle,CVE-2015-5265,"El componente wiki en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 no considera la capacidad mod/wiki:managefiles antes de autorizar la administración de archivos, lo que permite a usuarios remotos autenticados eliminar archivos arbitrarios mediante el uso de un botón manage-files en un editor de texto.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5266,"La función enrol_meta_sync en enrol/meta/locallib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 permite a usuarios remotos autenticados obtener privilegios de administrador en circunstancias oportunistas aprovechando el procesado incorrecto del rol durante una secuencia de comandos de sincronización de larga duración.",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,4.9,MEDIUM,,
Moodle,CVE-2015-5267,"lib/moodlelib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 se basa en la función PHP mt_rand para la implementación de las funciones random_string y complex_random_string, lo que hace que sea más fácil para atacantes remotos predecir tokens de recuperación de contraseña a través de una aproximación por fuerza bruta.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,,
Moodle,CVE-2015-5268,"El componente rating en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 no maneja correctamente las comprobaciones de autorización basadas en grupos, lo que permite a usuarios remotos autenticados obtener información sensible mediante la lectura de un valor rating.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5269,"Vulnerabilidad de XSS en group/overview.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.10, 2.8.x en versiones anteriores a 2.8.8 y 2.9.x en versiones anteriores a 2.9.2 permite a usuarios remotos autenticados inyectar secuencias de comandos web o HTML arbitrarios a través de una descripción de agrupamiento modificada.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-5272,"El módulo Forum en Moodle 2.7.x en versiones anteriores a 2.7.10 permite a usuarios remotos autenticados publicar en grupos arbitrarios aprovechando el rol de profesor, según lo demostrado por una publicación directa a ""todos los participantes"".",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5331,"Moodle 2.9.x en versiones anteriores a 2.9.3 no comprueba adecuadamente la lista de contactos antes de autorizar la transmisión del mensaje, lo que permite a usuarios remotos autenticados eludir las restricciones destinadas al acceso y llevar a cabo ataques de spam a través de la API messaging.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5332,Atto en Moodle 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 permite a atacantes remotos causar una denegación de servicio (consumo de disco) aprovechando el rol invitado e introduciendo borradores con la funcionalidad editor-autosave.,NETWORK,MEDIUM,NONE,NONE,COMPLETE,7.1,HIGH,,
Moodle,CVE-2015-5335,"Vulnerabilidad de CSRF en admin/registration/register.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 permite a atacantes remotos secuestrar la autenticación de administradores en peticiones que envían estadísticas a una URL de hub arbitraria.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-5336,"Múltiples vulnerabilidades de XSS en el módulo survey en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 permiten a usuarios remotos autenticados inyectar secuencias de comandos web o HTML arbitrarios aprovechando el rol estudiante e introduciendo una respuesta de encuesta manipulada.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
Moodle,CVE-2015-5337,"Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 no restringe adecuadamente la disponibilidad de Flowplayer, lo que permite a atacantes remotos llevar a cabo ataques de secuencias de comandos en sitios cruzados (XSS) a través de un archivo .swf manipulado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2015-5338,"Múltiples vulnerabilidades de CSRF en el módulo lesson en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 permiten a atacantes remotos secuestrar la autenticación de usuarios arbitrarios en peticiones a (1) mod/lesson/mediafile.php o (2) mod/lesson/view.php.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
Moodle,CVE-2015-5339,"El servicio web core_enrol_get_enrolled_users en enrol/externallib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 no implementa adecuadamente las restricciones de acceso basadas en grupo, lo que permite a usuarios remotos autenticados obtener información sensible de participante de curso a través de una petición a servicio web.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5340,"Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 no considera la capacidad moodle/badges:viewbadges, lo que permite a usuarios remotos autenticados obtener información sensible de distintivo a través de una petición que involucra (1) badges/overview.php o (2) badges/view.php.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5341,"mod_scorm en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 no maneja adecuadamente la disponibilidad de fechas, lo que permite a usuarios remotos autenticados eludir las restricciones destinadas al acceso y leer contenidos SCORM a través de vectores no especificados.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2015-5342,"El módulo choice en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.11, 2.8.x en versiones anteriores a 2.8.9 y 2.9.x en versiones anteriores a 2.9.3 permite a usuarios remotos autenticados eludir las restricciones destinadas al acceso visitando una URL para añadir o eliminar respuestas en el estado cerrado.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-0724,"Los servicios web (1) core_enrol_get_course_enrolment_methods y (2) enrol_self_get_instance_info en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.12, 2.8.x en versiones anteriores a 2.8.10, 2.9.x en versiones anteriores a 2.9.4 y 3.0.x en versiones anteriores a 3.0.2 no consideran la capacidad moodle/course:viewhiddencourses, lo que permite a usuarios remotos autenticados obtener información sensible a través de una petición a servicio web.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-0725,"Vulnerabilidad de XSS en la función search_pagination en course/classes/management_renderer.php en Moodle 2.8.x en versiones anteriores a 2.8.10, 2.9.x en versiones anteriores a 2.9.4 y 3.0.x en versiones anteriores a 3.0.2 permite a atacantes remotos inyectar secuencias de comandos web o HTML arbitrarios a través de una cadena de búsqueda manipulada.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2016-2151,"user/index.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 concede excesiva autorización sobre la base de la capacidad de moodle/course:viewhiddenuserfields, lo que permite a usuarios remotos autenticados descubrir direcciones e-mail de estudiantes aprovechando el rol de profesor y leyendo una lista Participants.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-2152,"Múltiples vulnerabilidades de XSS en auth/db/auth.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 permite a atacantes remotos inyectar secuencias de comandos web o HTML arbitrarios a través de un campo externo DB profile.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2016-2153,"Vulnerabilidad de XSS en la funcionalidad advanced-search en mod_data en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 permite a atacantes remotos inyectar secuencias de comandos web o HTML arbitrarios a través de un campo manipulado en una URL, según lo demostrado por un campo de formulario de búsqueda.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
Moodle,CVE-2016-2154,"admin/tool/monitor/lib.php en Event Monitor en Moodle 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 no considera la capacidad moodle/course:viewhiddencourses, lo que permite a usuarios remotos autenticados descubrir el nombre de cursos ocultos suscribiéndose a una regla.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-2155,"La funcionalidad grade-reporting en Singleview (también conocida como Single View) en Moodle 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 no considera la capacidad moodle/grade:manage, lo que permite a usuarios remotos autenticados modificar ajustes ""Exclude grade"" aprovechando el rol Non-Editing Instructor.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-2156,"alendar/externallib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 proporciona datos de eventos de calendario sin tener en cuenta si una actividad está oculta, lo que permite a usuarios remotos autenticados obtener información sensible a través de una petición de servicio web.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-2157,"Vulnerabilidad de CSRF en mod/assign/adminmanageplugins.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 permite a atacantes remotos secuestrar la autenticación de administradores para peticiones que manejan plugins Assignment.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
Moodle,CVE-2016-2158,"lib/ajax/getnavbranch.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3, cuando la funcionalidad forcelogin está activada, permite a atacantes remotos obtener información sensible del detalle de categoría de la rama de navegación aprovechando el rol de invitado para una petición Ajax.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,,
Moodle,CVE-2016-2159,"La función save_submission en mod/assign/externallib.php en Moodle hasta la versión 2.6.11, 2.7.x en versiones anteriores a 2.7.13, 2.8.x en versiones anteriores a 2.8.11, 2.9.x en versiones anteriores a 2.9.5 y 3.0.x en versiones anteriores a 3.0.3 permite a usuarios remotos autenticados eludir las restricciones de fecha de vencimiento previstas aprovechando el rol de estudiante para un petición de servicio web.",NETWORK,LOW,NONE,PARTIAL,NONE,4.0,MEDIUM,,
