Modelo,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
iPhone 1,CVE-2017-2352,"Se ha descubierto un problema en ciertos productos Apple. iOS en versiones anteriores a 10.2.1 está afectado. watchOS en versiones anteriores a 3.1.3 está afectado. El problema involucra al componente ""Unlock with iPhone"", que permite a atacantes eludir el mecanismo de protección de presencia de muñeca y desbloquear un dispositivo Watch a través de vectores no especificados.",LOCAL,LOW,NONE,PARTIAL,NONE,2.1,LOW,,
iPhone 1,CVE-2016-4829,"DMM Movie Player App para Android en versiones anteriores a 1.2.1, y DMM Movie Player App para iPhone/iPad en versiones anteriores a 2.1.3 no verifican certificados SSL.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 1,CVE-2017-5913,"La aplicación TradeKing Forex Versión 1.2.1 para iOS, no comprueba los certificados X.509 de los servidores SSL, lo que permite a los atacantes de tipo man-in-the-middle falsificar los servidores y obtener información confidencial por medio de un certificado diseñado.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 1,CVE-2018-4172,"Se ha descubierto un problema en algunos productos Apple. Las versiones de iOS anteriores a la 11.3 se han visto afectadas. El problema afecta al componente ""Find My iPhone"". Permite que atacantes físicamente próximos omitan el requisito de contraseña de iCloud para deshabilitar la característica ""Find My iPhone"" mediante vectores relacionados con una restauración de copia de seguridad.",LOCAL,LOW,NONE,NONE,PARTIAL,2.1,LOW,,
iPhone 1,CVE-2019-25071,"Se ha encontrado una vulnerabilidad en el iPhone de Apple hasta la versión 12.4.1. Ha sido declarada como crítica. Esta vulnerabilidad afecta a Siri. La reproducción de un archivo de audio o vídeo podría iniciar Siri en el mismo dispositivo, lo que permite ejecutar comandos de forma remota. Los detalles del exploit han sido revelados al público. Apple duda de la existencia e implicaciones de esta vulnerabilidad, aunque existen múltiples vídeos públicos que demuestran el ataque. La actualización a la versión 13.0 podría solucionar este problema. Se recomienda actualizar los dispositivos afectados. NOTA: Apple afirma que, tras examinar el informe, no ve ninguna implicación real para la seguridad",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-0145,CoreGraphics en Apple Mac OS X v10.4.11 y v10.5 antes de v10.5.7 permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (cuelgue de aplicación) a través de un archivo PDF manipulado que provoca la corrupción de memoria.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2009-0153,"International Components para Unicode (ICU) en Apple Mac OS X v10.5 antes de v10.5.7 no maneja correctamente las secuencias de bytes no válidos durante la conversión a Unicode, lo cual podría permitir a atacantes remotos realizar ataques de secuencias de comandos en sitios cruzados (XSS).",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-0155,Desbordamiento inferior de enteros en CoreGraphics en Apple Mac OS X v10.5 antes de v10.5.7 permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (cuelgue de aplicación) a través de un archivo PDF elaborado creado que desencadena un desbordamiento de búfer basado en pila.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2008-1586,"ImageIO en Apple iPhone OS 1.0 hasta 2.1 y iPhone OS para iPod touch 1.1 hasta 2.1, permite a los atacantes remotos causar una denegación de servicio(consumo de memoria o reinicio del dispositivo) a través de una imagen TIFF manipulada.",NETWORK,MEDIUM,NONE,NONE,COMPLETE,7.1,HIGH,,
iPhone 2,CVE-2008-1588,"Safari en Apple iPhone anterior a 2.0 e iPod touch anterior a 2.0 , permite a atacantes remotos falsificar la barra de direcciones mediante espacios Unicode ideográficos en la URL.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2008-1589,Safari en Apple iPhone anterior a 2.0 e iPod touch anterior a 2.0 no interpreta correctamente que se pulse en un botón del menú como la confirmación de un usuario al visitar un sitio Web con un certificado (1)autofirmado o (2) no válido; esto facilita a atacantes remotos falsificar los sitios Web.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2008-1590,"JavaScriptCore en WebKit de Apple iPhone anterior a 2.0 e iPod touch anterior a 2.0, no realiza correctamente la recolección de basura en tiempo de ejecución, esto permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) mediante vectores no especificados que provocan una corrupción de memoria. Se trata de una vulnerabilidad diferente de CVE-2008-2317.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2008-2303,"Error de presencia de signo en entero en Safari de Apple iPhone anterior a 2.0 e iPod touch anterior a 2.0 , permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) mediante vectores que contienen índices de arrays JavaScript que provocan un acceso fuera de límites. Se trata de una vulnerabilidad diferente a CVE-2008-2307.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 2,CVE-2008-2317,"WebCore en Safari de Apple no realiza apropiadamente garbage collection de elementos de documentos JavaScript, lo que permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de pila y bloqueo de aplicación) por medio de una referencia a la propiedad ownerNode de un objeto CSSStyleSheet copiado de un elemento STYLE, tal y como es demostrado originalmente en el iPhone anterior a la versión 2.0 y en el iPod touch anterior a la versión 2.0, de Apple, una vulnerabilidad diferente de CVE-2008-1590.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2008-2320,"Un desbordamiento de búfer en la región stack de la memoria en CarbonCore en Mac OS X versiones 10.4.11 y 10.5.4, iPhone OS versiones 1.0 hasta 2.2.1, y iPhone OS para iPod touch versiones 1.1 hasta 2.2.1, de Apple, permite a los atacantes dependiendo del contexto ejecutar código arbitrario o causar una denegación de servicio (bloqueo de aplicación) por medio de un nombre de archivo largo en la API de administración de archivos.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2008-3612,"El subsistema Networking de iPod touch versión 2.0 hasta 2.0.2 y iPhone versión 2.0 hasta 2.0.2 de Apple, utiliza números de secuencia inicial TCP previsibles, lo que permite a los atacantes remotos suplantar o secuestrar una conexión TCP.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,,
iPhone 2,CVE-2008-3623,"Desbordamiento de búfer basado en montículo en CoreGraphics en Apple Safari antes de v3.2 en Windows permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) mediante una imagen manipulada, relacionado con el manejo inadecuado de espacios de color.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2008-3631,"El Sandbox de Aplicaciones en iPod touch versión 2.0 hasta 2.0.2, y iPhone versión 2.0 hasta 2.0.2 de Apple , no aísla apropiadamente las aplicaciones de terceros, lo que permite a los atacantes leer archivos arbitrarios en una sandbox de aplicación de terceros por medio de una aplicación de terceros diferente.",NETWORK,MEDIUM,COMPLETE,NONE,NONE,7.1,HIGH,,
iPhone 2,CVE-2008-3632,"Una vulnerabilidad de uso de memoria previamente liberada en WebKit en iPod touch versiones 1.1 hasta 2.0.2 y iPhone versiones 1.0 hasta 2.0.2, de Apple, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (bloqueo de aplicación) por medio de una página web con sentencias de importación de Hojas de Estilo en Cascada (CSS).",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2008-3876,"Apple iPhone 2.0.2, en algunas configuraciones, permite a atacantes físicamente próximos, evitar las restricciones de acceso pretendidas y obtener información sensible o utilizar el dispositivo como quieran, accediendo a la llamada de emergencia, luego pulsando dos veces el botón Home y, a continuación, pulsando en la flecha azul de cualquier contacto.",LOCAL,MEDIUM,PARTIAL,NONE,NONE,1.9,LOW,,
iPhone 2,CVE-2008-3950,"Error de superación de límite en la función _web_drawInRect:withFont:ellipsis:alignment:measureOnly 
en el WebKit en Safari en Apple iPhone 1.1.4 y 2.0 e iPod touch 1.1.4 y 2.0, permite a atacantes remotos provocar una denegación de servicio (caída de navegador) a través de una llamada a una alerta JavaScript con un argumento que carece de caracteres frágiles y tiene una longitud que es múltiplo del tamaño de memoria, lo que conduce a una lectura fuera de límites.",NETWORK,LOW,NONE,NONE,PARTIAL,5.0,MEDIUM,,
iPhone 2,CVE-2008-4211,"Un error en la propiedad signedness de enteros en (1) QuickLook en Mac OS X versión 10.5.5 de Apple y (2) Office Viewer en iPhone OS de Apple versiones 1.0 hasta 2.1 y iPhone OS para iPod touch versiones 1.1 hasta 2.1, permite a los atacantes remotos causar una denegación de servicio (terminación de aplicación) y ejecutar código arbitrario por medio de un archivo de Microsoft Excel diseñado que desencadena un acceso de memoria fuera de límites, relacionado con el ""handling of columns”.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 2,CVE-2008-4227,"El sistema operativo Apple iPhone  desde la v1.0 hasta la v2.1 y el sistema operativo iPhone para el iPod Touch desde la v1.0 hasta la v2.1 cambian el nivel de cifrado de las conexiones VPN PPTP a un nivel mas bajo del que fue usado previamente, lo cual facilita a atacantes remotos obtener información sensible o secuestras una conexión mediante el descifrado del trafico de red.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,,
iPhone 2,CVE-2008-4228,La funcionalidad de bloqueo del terminal (Passcode Lock) en Apple iPhone OS 1.0 hasta 2.1 y iPhone OS para iPod touch 1.1 hasta 2.1 permite a atacantes con acceso físico aprovechar la llamada de emergencia en dispositivos bloqueados hacer una llamada de teléfono a un número de se elección.,LOCAL,LOW,NONE,PARTIAL,PARTIAL,3.6,LOW,,
iPhone 2,CVE-2008-4229,"Condición de carrera en la funcionalidad Passcode Lock de Apple Iphone OS v2.0 hasta v2.1 e iPhone OS para iPod touch v2.0 hasta v2.1, permite a atacantes físicamente próximos eliminar el bloqueo y lanzar aplicaciones de su elección al restaurar el dispositivo desde una copia de seguridad.",LOCAL,HIGH,PARTIAL,PARTIAL,PARTIAL,3.7,LOW,,
iPhone 2,CVE-2008-4230,"La funcionalidad Passcode Lock en el sistema operativo del iPhone de Apple desde la v1.0 hasta la v2.1 y el sistema operativo iPhone para el iPod touch desde la v1.0 hasta la v2.1 muestra los mensajes SMS cuando la pantalla de llamada de emergencia esta visible, lo que permite a atacantes físicamente próximos obtener información sensible mediante la lectura de estos mensajes. NOTA: Podría ser una vulnerabilidad duplicada de CVE-2008-4593",LOCAL,MEDIUM,PARTIAL,NONE,NONE,1.9,LOW,,
iPhone 2,CVE-2008-4231,"Safari en Apple iPhone OS v1.0 hasta v2.1 e iPhone OS para iPod touch v1.1 hasta v2.1 no maneja adecuadamente los elementos HTML TABLE, esto permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de un documento HTML manipulado.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2008-4232,"Safari en Apple iPhone OS 2.0 hasta 2.1 y  iPhone OS para iPod touch 2.1 no restringe mostrar contenidos IFRAME para los límites del IFRAME, el cual permite a los atacantes remotos espiar una interfaz de usuario a través de documentos HTML manipulados.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,,
iPhone 2,CVE-2008-4233,"Safari en Apple iPhone OS v1.0 hasta v2.1 e iPhone OS para iPod touch v1.1 hasta v2.1; no aísla el diálogo de aceptar llamadas (call-approval) del proceso de lanzamiento de nuevas aplicaciones, esto permite a atacantes remotos realizar llamadas de teléfono de su elección a través de un documento HTML manipulado.",NETWORK,HIGH,NONE,NONE,PARTIAL,2.6,LOW,,
iPhone 2,CVE-2008-4593,"Apple iPhone v2.1 con el firmware 5F136, cuando está habilitado ""requerir clave de acceso"" y ""ver vista previa de los SMS"" está deshabilitado, permite a atacantes fisicamente próximos obtener información sensible realizando una llamada de emergencia y después leyendo los mensajes SMS en la pantalla del dispositivo, alias Apple error número 6267416.",LOCAL,HIGH,PARTIAL,NONE,NONE,1.2,LOW,,
iPhone 2,CVE-2009-0945,"WebKit, utilizado en Safari anterior a v3.2.3 y v4 Public Beta, en Apple Mac OS X v10.4.11 y v10.5 y anteriores a v10.5.7 y Windows permite a atacantes remotos ejecutar código arbitrario a través de un objeto elaborado SVGList que provoca una corrupción de memoria.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-0958,"Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 guarda una excepción para un nombre de servidor (hostname) cuando el usuario acepta un certificado de servidor Exchange no confiable, provocando que sea aceptado en usos futuros sin consultar al usuario y permitiendo que servidores Exchange remotos obtengan información sensible como las credenciales de acceso.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-0959,"El codificador de vídeo MPEG-4 en Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 permite a atacantes remotos provocar una denegación de servicio (reinicialización de dispositivo) mediante un fichero de vídeo MPEG-4 manipulado que dispara un ""evento de validación de entrada"".",NETWORK,MEDIUM,NONE,NONE,COMPLETE,7.1,HIGH,,
iPhone 2,CVE-2009-0960,"El componente Mail en iPhone OS versiones 1.0 hasta 2.2.1 y iPhone OS para iPod touch versiones 1.1 hasta 2.2.1, de Apple, no proporciona una opción para deshabilitar la carga remota de imágenes en el correo electrónico HTML, lo que permite a los atacantes remotos determinar la dirección del dispositivo y cuando se lee un correo electrónico por medio de un correo electrónico HTML que contiene una URL de imagen.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-0961,"El componente Mail en Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 descarta el dialogo de aprobación de llamada cuando aparece otra alerta, pudiendo permitir a atacantes remotos forzar al iPhone hacer una llamada sin la aprobación del usuario al causar que una aplicación dispare una alerta.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,,
iPhone 2,CVE-2009-1679,"El componente Profiles en Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1, cuando instalan un perfil de configuración, puede reemplazar la política de contraseña desde Exchange ActiveSync por una política de contraseña débil, permitiendo a atacantes próximos físicamente eludir la política prevista.",LOCAL,LOW,NONE,PARTIAL,NONE,2.1,LOW,,
iPhone 2,CVE-2009-1680,"Safari en n Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 no borra correctamente el historial de búsqueda cuando es borrada desde la configuración de la aplicación, permitiendo que atacantes próximos físicamente obtengan el historial de búsqueda.",LOCAL,LOW,PARTIAL,NONE,NONE,2.1,LOW,,
iPhone 2,CVE-2009-1681,"WebKit en Apple Safari anteriores a v4.0 no previene que páginas web sean cargadas en contenidos de terceros dentro de un ""submarco"", lo que permite a los atacantes remotos evitar la Política Original Misma y conduce a un ataque de ""clickjacking"" a través de un documento HTML manipulado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1683,"El componente Telephony en Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 permite a atacantes remotos provocar una denegación de servicio (reinicializar el dispositivo) mediante una petición de eco ICMP manipulada, disparando un error de aserción relacionado con un ""elemento lógico"".",NETWORK,LOW,NONE,NONE,COMPLETE,7.8,HIGH,,
iPhone 2,CVE-2009-1684,"Vulnerabilidad de ejecución de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0, permite a los atacantes remotos inyectar arbitrariamente una secuencia de comandos web o HTML a través de un procesador de evento que lanza la ejecución de una secuencia de comandos en el contexto del próximo documento cargado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1685,Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari antes de v4.0 permite a atacantes remotos inyectar HTML o secuencias de comandos web arbitrarios sobrescribiendo  la propiedad document.implementation de (1) un documento embebido o (2) un documento padre.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1686,"WebKit en Apple Safari antes de v4.0 no maneja adecuadamente constantes (alias const) declaradas en una operación de conversión de tipo durante el manejo de excepciones en JavaScript, lo cual permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y cuelgue de aplicación) a través de un documento HTML elaborado.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-1687,"El JavaScript garbage collector en WebKit en Apple Safari anteriores a v4.0 no maneja adecuadamente la localización de fallos, lo que permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (consumo de memoria y caída de aplicación) a través de un documento HTML manipulado que lanza acceso de escritura a un ""offset de un puntero NULL"".",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-1688,"Vulnerabilidad de ejecución de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0 permite a los atacantes remotos inyectar arbitrariamente una secuencia de comandos web o HTML a través de vectores relativos a determinados contextos de seguridad un desarrollo que no es el ""método estándar HTML 5"".",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1689,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores v4.0 permite a atacantes remotos inyectar secuencias de comandos web o HTML de su elección a través de vectores qeu implican la presentación de un formulario la direccion about:blank, referido a un reemplazo en un contexto de seguridad.
",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1690,"Una vulnerabilidad de uso de memoria previamente liberada en WebKit, como es usado en Safari de Apple anterior a versión 4.0, iPhone OS versiones 1.0 hasta 2.2.1, iPhone OS para iPod touch versiones 1.1 hasta 2.2.1, Chrome de Google versión 1.0.154.53, y posiblemente otros productos, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y bloqueo de aplicación) mediante el establecimiento de una propiedad no especificada de una etiqueta HTML que causa que los elementos secundarios se liberen y más adelante se tenga acceso cuando se produce un error HTML, relacionado con ""recursion in certain DOM event handlers"".",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-1691,Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anterior a v4.0 permite a atacantes remotos inyectar secuencias de comandos web a su elección o HTML a través de vectores relacionados con el control insuficiente de acceso a los prototipos estándar de JavaScript en otros dominios.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1692,"WebKit en Apple iPhone OS v1.0 hasta v2.2.1 e iPhone OS para iPod touch v1.1 hasta v2.2.1 permite a atacantes remotos provocar una denegación de servicio (reinicio de dispositivo) mediante una página web conteniendo un objeto HTMLSelectElement con un atributo ""length"" grande.",NETWORK,MEDIUM,NONE,NONE,COMPLETE,7.1,HIGH,,
iPhone 2,CVE-2009-1693,"WebKit en Apple Safari anteriores a v4.0 permite a atacantes remotos leer imágenes desde sitios Web de su elección a través de un elemento CANVAS con una imagen SVG, relativo a ""Característica de captura de imagen en sitio cruzado"".",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 2,CVE-2009-1694,"WebKit en Apple Safari anterior a v4.0 no redirecciona correctamente, lo que permite a atacantes remotos leer las imágenes de sitios web a su eleccion a traves de vectores relacionados al elemento CANVAS y redirección, relacionado con una ""incidencia de captura de imagen de sitios cruzados.""",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 2,CVE-2009-1695,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit de Apple Safari anterior a v4.0, permite a atacantes remotos inyectar secuencias de comandos Web o HTML de su elección a través de vectores que incluyen acceso a contenidos de marco después de finalizar la transición de una página.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1696,"WebKit en Apple Safari anterior a v4.0 emplea números aleatorios predecibles en las aplicaciones JavaScript, esto simplifica a los servidores Web remotos seguir el comportamiento de un usuario de Safari en una sesión.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,,
iPhone 2,CVE-2009-1697,"Vulnerabilidad de inyección CRLF (se refiere a CR (retorno de carro) y LF (salto de línea)) en WebKit en Apple Safari anterior a v4.0. Permite a atacantes remotos inyectar cabeceras HTTP y saltarse la política ""Same Origin"" a través de un documento HTML manipulado, relativo a ataques de secuencias de comandos en sitios cruzados (XSS) que dependen de la comunicación con sitios Web arbitrarios dentro del mismo servidor Web, mediante el uso de XMLHttpRequest sin la cabecera Host.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1698,"WebKit en Apple Safari anteriores a v4.0 no inicializa un puntero durante el proceso de llamada de función attr Cascading Style Sheets (CSS) con un argumento numérico largo, lo que permite a los atacantes remotos ejecutar arbitrariamente código o causar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de documentos HTML manipulados.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-1699,"La implementación de la hoja de estilo XSL en WebKit en Apple Safari anterior a v4.0 no maneja adecuadamente las entidades externas XML, lo cual permite a atacantes remotos leer ficheros arbitrarios a través de un DTD elaborado, como lo demuestra un fichero: ///etc/passwd URL en una declaración de entidad, relacionado con un ""ataque XXE"".",NETWORK,MEDIUM,COMPLETE,NONE,NONE,7.1,HIGH,,
iPhone 2,CVE-2009-1700,"La implementación XSLT en WebKit en Apple Safari anteriores a 4.0 no trata apropiadamente las redirecciones, lo que permite a los atacantes remotos leer contenido XML desde páginas web arbitrarias a través de documentos manipudados.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2009-1701,"Vulnerabilidad de uso después de la liberación en la implementación en WebKit en Apple Safari anteriores a v4.0, permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) destruyendo un elemento document.body que tiene un contenedor XML no especificado con elementos que soportan el atributo dir. 
",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2009-1702,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0 permite a atacantes remotos inyectar secuencias de comandos web i HTML a traves de vctores relacionados con la gestion inadecuada de los objetos ""Location"" y ""History"".",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2010-1119,"Una vulnerabilidad de uso de memoria previamente liberada en WebKit en Safari de Apple anterior a versión 5.0 sobre Mac OS X versiones 10.5 hasta 10.6 y Windows, Safari anterior a versión 4.1 sobre Mac OS X versión 10.4, y Safari en iPhone OS de Apple, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (bloqueo de aplicación), o leer la base de datos SMS u otros datos, por medio de vectores relacionados con ""attribute manipulation"", como es demostrado por Vincenzo Iozzo y Ralf Philipp Weinmann durante una competición Pwn2Own en CanSecWest 2010.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 2,CVE-2010-1226,"La funcionalidad de cliente HTTP en Apple iPhone OS 3.1 en el iPhone 2G y 3.1.3 en el iPhone 3GS permite a atacantes remotos provocar una denegación de servicio (caída de Safari, Mail o Springboard) mediante un innerHTML manipulado propiedad de un elemento DIV, en relación con un problema de ""caracter malformado"".",NETWORK,LOW,NONE,NONE,PARTIAL,5.0,MEDIUM,,
iPhone 2,CVE-2010-1797,"Múltiples desbordamientos de búfer en la región ?stack de la memoria en la función cff_decoder_parse_charstrings en el intérprete CFF Type2 CharStrings en el archivo cff/cffgload.c en FreeType anterior a versión  2.4.2, tal y como es usado en iOS de Apple anterior a versión  4.0.2 en el iPhone y iPod touch y anterior a versión 3.2.2 en el iPad, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria) por medio de códigos CFF  especialmente diseñados en fuentes insertadas en un documento PDF, como es demostrado por JailbreakMe. NOTA: algunos de estos detalles son obtenidos de información de terceros.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 2,CVE-2010-2332,"Impact Financials, Inc. Impact PDF Reader v2.0, v1.2, y otras versiones para iPhone y iPod touch permite a atacantes remotos provocar una denegación de servicio (caída del servidor) a través de un body ""..."" en una petición POST.",NETWORK,LOW,NONE,NONE,PARTIAL,5.0,MEDIUM,,
iPhone 2,CVE-2010-5224,"Vulnerabilidad de ruta de búsqueda no confiable en Cool iPhone Ringtone Maker v2.2.3, permite a usuarios locales ganar privilegios a través de un archivo dwmapi.dll caballo de troya que se encuentre en el mismo directorio de trabajo, como se demostró con un directorio que contiene un archivo .mp3. NOTA: algunos de estos detalles han sido obtenidos a partir de fuentes de información de terceros.",LOCAL,MEDIUM,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,,
iPhone 2,CVE-2011-1344,"Vulnerabilidad sin especificar en WebKit. Tal como se utiliza en Apple Safari 5.0.4 en Mac OS X 10.6.6, permite a atacantes remotos ejecutar código arbitrario a través de vectores desconocidos, como ha demostrado Chaouki Bekrar durante el concurso Pwn2Own de la CanSecWest 2011.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2011-1417,"Un desbordamiento de enteros en QuickLook, tal y como es usado en Mac OS X anterior a versión 10.6.7 y MobileSafari en iOS anterior a versión  4.2.7 y versiones 4.3.x anteriores a 4.3.2, de Apple, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y bloqueo de aplicación) por medio de un documento de Microsoft Office con un campo de tamaño diseñado en OfficeArtMetafileHeader, relacionado a OfficeArtBlip, como es demostrado en el iPhone por Charlie Miller y Dion Blazakis durante una competencia de Pwn2Own en CanSecWest 2011.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2013-5726,"Tweetbot 1.3.3 para Mac, y 2.8.5 para iPad y iPhone, no requiere confirmación de (1) seguimiento o (2) acciones favoritas, lo que permite a atacantes remotos forzar automáticamente al usuario para realizar acciones no deseadas, tal y como se demostró a través de la URL tweetbot:///follow/.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 2,CVE-2016-4829,"DMM Movie Player App para Android en versiones anteriores a 1.2.1, y DMM Movie Player App para iPhone/iPad en versiones anteriores a 2.1.3 no verifican certificados SSL.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
